# Generation #0
0.4903540169 , 0.3598564578 , 0.1546718753 , 0.9257232204 , 0.6367476845 , 0.5883255999 , 0.6665713278 , 0.8019401563 , 0.4033926266 , 0.1799191496 , 0.7351487751 , 0.0584818045 , 0.6547476328 , 0.2888930413 , 0.7800756495 , 0.2406664128 , 0.3221976040 , 0.1586403681 , 0.8195145329 , 0.2821144237
0.5036955620 , 0.8919130655 , 0.2872547614 , 0.1640802501 , 0.8480122920 , 0.1130110828 , 0.8629318286 , 0.3948804239 , 0.8984872887 , 0.8890858349 , 0.6498144065 , 0.4012457787 , 0.8508783393 , 0.4496968151 , 0.7764888756 , 0.5897896802 , 0.6866437248 , 0.6897022969 , 0.5002766948 , 0.8194591549
0.4903540169 , 0.3986665721 , 0.0076573554 , 0.2132865607 , 0.3929240431 , 0.5423428687 , 0.4833759316 , 0.7897877993 , 0.0103586133 , 0.3313750124 , 0.2582937786 , 0.5255248944 , 0.7005842027 , 0.6955038076 , 0.2346453039 , 0.5287641624 , 0.1335329365 , 0.2882085326 , 0.0317510993 , 0.3032159449
0.8854882803 , 0.3598564578 , 0.2872547614 , 0.1640802501 , 0.8480122920 , 0.1130110828 , 0.8629318286 , 0.3948804239 , 0.8984872887 , 0.8890858349 , 0.6498144065 , 0.4012457787 , 0.8508783393 , 0.4895960858 , 0.7764888756 , 0.5897896802 , 0.6866437248 , 0.6897022969 , 0.5002766948 , 0.8194591549
0.5159313836 , 0.6837416013 , 0.8987112996 , 0.8504282009 , 0.1256207917 , 0.7664971945 , 0.7282842374 , 0.4515782200 , 0.6068246736 , 0.4217801134 , 0.3450790055 , 0.0825831909 , 0.1407614845 , 0.1564988692 , 0.7074484699 , 0.4108404895 , 0.7547840833 , 0.5333549088 , 0.1457595990 , 0.1583656834
0.2346689943 , 0.8350622026 , 0.8570307597 , 0.0912151769 , 0.5830927518 , 0.3009508466 , 0.8704622526 , 0.7161032084 , 0.6321610967 , 0.8796003507 , 0.0771936937 , 0.1314719137 , 0.9887234697 , 0.4483712134 , 0.9841114232 , 0.5120051239 , 0.3549304051 , 0.6084045584 , 0.5131184983 , 0.2234988635
0.0064852724 , 0.3823294482 , 0.2359018214 , 0.3524600890 , 0.4880143931 , 0.6073961112 , 0.8097013694 , 0.8358102648 , 0.7471377339 , 0.7554824453 , 0.8399421404 , 0.3318767373 , 0.1373553904 , 0.3993652617 , 0.4144854743 , 0.7358360568 , 0.7484135108 , 0.1994636338 , 0.7033445111 , 0.9617727002
0.5544770435 , 0.9400809789 , 0.8241505109 , 0.7054269452 , 0.1759817450 , 0.9221348097 , 0.7286947706 , 0.0372167532 , 0.5790388538 , 0.9464442906 , 0.1684914303 , 0.7299504290 , 0.7511313307 , 0.9633312549 , 0.7744114276 , 0.2887919108 , 0.2735510794 , 0.6384852534 , 0.6452762723 , 0.6337029088
0.5015870070 , 0.2844168948 , 0.4799560982 , 0.3219718862 , 0.6711796526 , 0.2888244339 , 0.6549651314 , 0.7675571962 , 0.4992467461 , 0.7900279713 , 0.9898153246 , 0.6698198698 , 0.7512616646 , 0.2767481640 , 0.0259576305 , 0.1036925846 , 0.4203621469 , 0.8114537417 , 0.4978070248 , 0.6337029088
0.0064852724 , 0.3823294482 , 0.2359018214 , 0.3524600890 , 0.4880143931 , 0.6073961112 , 0.8097013694 , 0.0372167532 , 0.5790388538 , 0.9464442906 , 0.1684914303 , 0.7299504290 , 0.7511313307 , 0.9633312549 , 0.9406781743 , 0.2887919108 , 0.2735510794 , 0.6384852534 , 0.6452762723 , 0.2337034865
0.4712999170 , 0.4351087140 , 0.9722962862 , 0.1644954998 , 0.6672230713 , 0.4306754425 , 0.4780065671 , 0.0909730967 , 0.2737592620 , 0.8880998446 , 0.2180041518 , 0.3291655841 , 0.6527964839 , 0.8649992271 , 0.4862719631 , 0.0891337472 , 0.7417398515 , 0.5791358302 , 0.1616855532 , 0.4013814282
